0.7739560485559633 0.4388784397520523 0.8585979199113825 0.6973680290593639 0.1629724265061241 0.9756223516367559 0.761139701990353 0.7860643052769538 0.6667606187461936
0.7333465042892064 0.5956040806988914 0.9267649888486018 0.6438651200806645 0.82276161327083 0.7431756970907931 0.3245068283265764 0.9284413484690562 0.7953815333122741
0.8517309308360282 0.6665449911701985 0.7580877400853738 0.9341685112192077 0.9706980243949033 0.8931211213221977 0.8911271286448085 0.9166108012311245 0.7463572657266073
0.20033619077785847 0.5385472721535135 0.6830489532424546 0.7733734529015678 0.96750973243421 0.5128711408814995 0.9955650140847869 0.4695558112758079 0.1894713590842857
0.7096838043210827 0.47570492622593374 0.2485389469638981 0.6698139946825103 0.954367672154945 0.8326781960578374 0.7002651020022491 0.46549003753938367 0.8322598013952011
0.8047643574968019 0.4250897690471871 0.7009053978286979 0.9851350870746386 0.31650406953025556 0.5853274758164143 0.7944041885404219 0.7869243775021384 0.8183191442891841
0.7051653786263351 0.7807290310219679 0.45891577553833995 0.5687411959528937 0.797642381494782 0.6749386252993443 0.7934901275052283 0.7529478171902473 0.5652361064811888
0.9330185459069836 0.8779455767201464 0.5535794006579958 0.7729410103345417 0.8196581841549295 0.4884643944192615 0.43671738923236236 0.3340568197891497 0.9888112793002093
0.8534030732681661 0.7747108789539795 0.9119243115480631 0.28138389202199654 0.9684040307259744 0.6619165147268951 0.744678529301382 0.7838982091064135 0.6643135403273875
0.4063868614400705 0.8140203846660347 0.1669729199077039 0.3095743154041969 0.6473807211960465 0.9019729440862168 0.4618772302513874 0.1612717790336018 0.5923991148391684
0.6996742944044905 0.696320375077736 0.9730433434073134 0.3810212260964825 0.48124478237155455 0.9159019994604787 0.6174972760015612 0.5771219650453399 0.9328416549468189
0.9618976645495145 0.908580690707607 0.6997071338107496 0.8218722949002575 0.9691763773477239 0.7787509039657946 0.7168901891589956 0.5848517355264073 0.272241561845159
0.8488106193311279 0.9026023965438417 0.8634737539275426 0.7600766552032469 0.3059566241506525 0.7165742163280036 0.7407050343885062 0.8566142840923755 0.7585195298352101
0.8234277875544975 0.6779330406984332 0.7395732323373487 0.5840979689127356 0.7221940236928144 0.7143065696289596 0.41580740217060963 0.27046005181927657 0.49399081924451893
0.7390922017481 0.193587476831514 0.8742624018355355 0.587644572177712 0.8396337006370012 0.9251201183767972 0.7394406955469309 0.5613949225385041 0.6614589874019016
0.9741365961999734 0.9585592132414453 0.48230343694290023 0.7827352272502862 0.5196369593476883 0.8028072437503436 0.4907069943545209 0.9378264549749828 0.5717280523760754
